"","gene_id","gene_symbol","gene_entrez","gene_desc","hos_log2FC","hos_padj","os17_log2FC","os17_padj"
"1940","ENSG00000197594","ENPP1",5167,"ectonucleotide pyrophosphatase/phosphodiesterase 1",-1.3531820302334,8.2436675226709e-31,-2.11920497980601,1.11510939764465e-79
"1941","ENSG00000078237","TIGAR",57103,"TP53 induced glycolysis regulatory phosphatase",0.797342517703864,9.60725019639685e-31,1.02433880859353,2.60959491994013e-28
"1942","ENSG00000138709","LARP1B",55132,"La ribonucleoprotein 1B",0.779913668296536,1.00787087523821e-30,0.35305464704805,0.00257761521400674
"1943","ENSG00000144824","PHLDB2",90102,"pleckstrin homology like domain family B member 2",0.536070996394206,1.07303067085832e-30,1.19371758593494,5.87356611233187e-32
"1944","ENSG00000111602","TIMELESS",8914,"timeless circadian regulator",-0.572389101567379,1.0830674046832e-30,-1.71390162027619,1.59186329468027e-33
"1945","ENSG00000120068","HOXB8",3218,"homeobox B8",-1.440001230747,1.08845199901244e-30,-2.2384661349541,3.07060664295792e-09
"1946","ENSG00000114573","ATP6V1A",523,"ATPase H+ transporting V1 subunit A",-0.732573347671017,1.22947448119811e-30,-1.27402558974587,3.87909957879103e-37
"1947","ENSG00000101417","PXMP4",11264,"peroxisomal membrane protein 4",-2.0235197426852,1.27358971696578e-30,-2.47436052538096,1.03770437844295e-43
"1948","ENSG00000106031","HOXA13",3209,"homeobox A13",-1.90178830525238,1.36759820326572e-30,-3.60844996895814,9.73029511753132e-16
"1949","ENSG00000221955","SLC12A8",84561,"solute carrier family 12 member 8",1.13168496779154,1.38753267855276e-30,0.549627663650884,0.000212969607461389
"1950","ENSG00000065057","NTHL1",4913,"nth like DNA glycosylase 1",-1.36277772583139,1.46397500293259e-30,-2.56574278675076,7.35584515004374e-25
"1951","ENSG00000154813","DPH3",285381,"diphthamide biosynthesis 3",0.666190906275679,1.49565245029986e-30,0.741485559121666,7.2448819144402e-10
"1952","ENSG00000196510","ANAPC7",51434,"anaphase promoting complex subunit 7",0.459802277247116,1.52951792027493e-30,0.393703683138433,4.09836230320994e-12
"1953","ENSG00000113658","SMAD5",4090,"SMAD family member 5",-0.598041477411403,1.62447348915922e-30,-0.685456404822502,2.01953654822414e-23
"1954","ENSG00000204568","MRPS18B",28973,"mitochondrial ribosomal protein S18B",0.536596246689165,1.63625678692487e-30,0.660092433545021,1.04509497326014e-11
"1955","ENSG00000144827","ABHD10",55347,"abhydrolase domain containing 10, depalmitoylase",-0.850898246454006,1.756623369329e-30,-0.694405985535307,1.03590525359128e-09
"1956","ENSG00000172922","RNASEH2C",84153,"ribonuclease H2 subunit C",-0.976374822940307,1.8957370043894e-30,-1.71037816222823,2.11703751496574e-14
"1957","ENSG00000110395","CBL",867,"Cbl proto-oncogene",0.606223395381367,2.03132600706091e-30,0.211548902019705,0.0320415485461322
"1958","ENSG00000107771","CCSER2",54462,"coiled-coil serine rich protein 2",0.95532952182896,2.16853495853925e-30,1.34393748296992,5.67436427345352e-10
"1959","ENSG00000204842","ATXN2",6311,"ataxin 2",0.501510173764924,2.3315783276026e-30,0.830517750852086,1.11620668717505e-24
"1960","ENSG00000127922","SEM1",7979,"SEM1 26S proteasome subunit",-0.654964498877072,2.35406585667253e-30,-0.409259124651264,0.000110066671121238
"1961","ENSG00000123094","RASSF8",11228,"Ras association domain family member 8",0.435956922176049,2.38207898042158e-30,0.628206836821132,9.42357090012139e-13
"1962","ENSG00000130640","TUBGCP2",10844,"tubulin gamma complex associated protein 2",-0.852865511503061,2.46535289346947e-30,-1.39031191392703,2.30226990018212e-11
"1963","ENSG00000159259","CHAF1B",8208,"chromatin assembly factor 1 subunit B",-0.972116321519462,2.50820326027651e-30,-2.09649065441792,1.8484027437452e-17
"1964","ENSG00000147684","NDUFB9",4715,"NADH:ubiquinone oxidoreductase subunit B9",-0.62194506756561,2.54033949086072e-30,-0.924058603036943,4.55758997286801e-14
"1965","ENSG00000214357","NEURL1B",54492,"neuralized E3 ubiquitin protein ligase 1B",-1.94364180277532,2.60611354533571e-30,-3.22924061195398,1.37173621237944e-72
"1966","ENSG00000125505","MBOAT7",79143,"membrane bound O-acyltransferase domain containing 7",-0.842500236132167,2.65431710156329e-30,-0.432558488869066,9.57600977896813e-10
"1967","ENSG00000197417","SHPK",23729,"sedoheptulokinase",-1.16339725915462,2.75762280511393e-30,-1.09299778472327,9.6267766878241e-12
"1968","ENSG00000117308","GALE",2582,"UDP-galactose-4-epimerase",0.807797092915814,3.17659814874287e-30,1.55906635180004,4.03437496260127e-56
"1969","ENSG00000019549","SNAI2",6591,"snail family transcriptional repressor 2",-1.56751938285645,3.18004858644184e-30,-1.38354868492342,5.61570660527379e-16
"1970","ENSG00000132485","ZRANB2",9406,"zinc finger RANBP2-type containing 2",0.765193959332056,3.18782326202224e-30,0.361478201605925,0.0147875061476396
"1971","ENSG00000161526","SAP30BP",29115,"SAP30 binding protein",0.527548188209627,3.27830749501035e-30,0.8344239475717,1.20646511521129e-21
"1972","ENSG00000134294","SLC38A2",54407,"solute carrier family 38 member 2",1.12183609579881,3.40913476202301e-30,2.29574660067504,3.59921997494226e-13
"1973","ENSG00000134108","ARL8B",55207,"ADP ribosylation factor like GTPase 8B",0.995727870924125,3.52590899914596e-30,0.616016386533651,5.55643661570681e-05
"1974","ENSG00000136877","FPGS",2356,"folylpolyglutamate synthase",0.580179997625007,3.58047288569461e-30,0.550032949256257,1.10974240004758e-09
"1975","ENSG00000198382","UVRAG",7405,"UV radiation resistance associated",0.902752805729612,3.95533958461174e-30,0.748331421387069,1.54858678552558e-11
"1976","ENSG00000095951","HIVEP1",3096,"HIVEP zinc finger 1",0.772084433148797,4.15159940186357e-30,1.06918640722732,3.83879217024838e-21
"1977","ENSG00000168275","COA6",388753,"cytochrome c oxidase assembly factor 6",0.869312859748266,4.18762924017855e-30,0.744745217548028,6.07403508515536e-07
"1978","ENSG00000164142","FHIP1A",729830,"FHF complex subunit HOOK interacting protein 1A",-1.24479794240109,4.22356120743257e-30,-2.27655637921324,9.14720530174272e-07
"1979","ENSG00000057935","MTA3",57504,"metastasis associated 1 family member 3",-0.587700526308076,4.22972210707857e-30,-0.289420597438223,0.000193687779089954
"1980","ENSG00000185803","SLC52A2",79581,"solute carrier family 52 member 2",0.825705348861927,4.83424294627966e-30,1.27446135723253,1.49873331058951e-28
"1981","ENSG00000183527","PSMG1",8624,"proteasome assembly chaperone 1",0.612037008034855,4.92590310582328e-30,0.558194778185224,1.91018864990449e-06
"1982","ENSG00000079150","FKBP7",51661,"FKBP prolyl isomerase 7",-2.54250357303521,4.93662629318755e-30,-1.92548634784105,1.65647266153727e-31
"1983","ENSG00000077463","SIRT6",51548,"sirtuin 6",0.975867138647707,5.34056122335791e-30,0.530713110695523,0.00221691765872176
"1984","ENSG00000185420","SMYD3",64754,"SET and MYND domain containing 3",-1.31279658218525,6.17633526973668e-30,-1.14656717578938,4.99688175533317e-15
"1985","ENSG00000067334","DNTTIP2",30836,"deoxynucleotidyltransferase terminal interacting protein 2",0.51490925297582,6.19571034135178e-30,0.567707148322317,9.53501463777009e-16
"1986","ENSG00000161654","LSM12",124801,"LSM12 homolog",0.4864008605343,7.04779410315835e-30,0.360625135683037,2.73022173430632e-06
"1987","ENSG00000111667","USP5",8078,"ubiquitin specific peptidase 5",-0.621047785118366,7.29388883525136e-30,-1.52049195888315,2.46368355420844e-47
"1988","ENSG00000119599","DCAF4",26094,"DDB1 and CUL4 associated factor 4",0.519442181195382,7.70642839241367e-30,0.854581898396436,3.3701555198245e-19
"1989","ENSG00000221823","PPP3R1",5534,"protein phosphatase 3 regulatory subunit B, alpha",0.397253810450358,7.78641003214448e-30,0.483207124025641,9.80532789844694e-08
"1990","ENSG00000128602","SMO",6608,"smoothened, frizzled class receptor",-1.40265974103034,7.93140468504925e-30,-1.28989117176838,1.50382372104932e-38
"1991","ENSG00000130305","NSUN5",55695,"NOP2/Sun RNA methyltransferase 5",1.10090178314523,8.50280819457015e-30,0.8768480804902,0.00827486745239686
"1992","ENSG00000089053","ANAPC5",51433,"anaphase promoting complex subunit 5",-0.591937235568117,9.04459502851092e-30,-0.725637932100858,2.26745173350828e-25
"1993","ENSG00000157483","MYO1E",4643,"myosin IE",0.51101868936364,9.63421987086242e-30,0.687996401671446,7.1113223613296e-39
"1994","ENSG00000137845","ADAM10",102,"ADAM metallopeptidase domain 10",-0.499011772409404,1.0446773224615e-29,-1.00836488866384,1.96996966973596e-42
"1995","ENSG00000165704","HPRT1",3251,"hypoxanthine phosphoribosyltransferase 1",-0.565453886459027,1.10569113912591e-29,-0.446569990423859,3.59717189440386e-09
"1996","ENSG00000125818","PSMF1",9491,"proteasome inhibitor subunit 1",0.463938041253693,1.19584474114795e-29,0.445312470310717,1.36396826233063e-06
"1997","ENSG00000144747","TMF1",7110,"TATA element modulatory factor 1",0.622867815167596,1.21981373037487e-29,0.460851128399634,3.30568181374407e-05
"1998","ENSG00000075413","MARK3",4140,"microtubule affinity regulating kinase 3",0.503549609776961,1.24931854251366e-29,0.706071310066219,8.84703567703271e-33
"1999","ENSG00000171206","TRIM8",81603,"tripartite motif containing 8",0.697809165089392,1.38954757684925e-29,0.578254663304239,3.13088281383451e-10
"2000","ENSG00000123545","NDUFAF4",29078,"NADH:ubiquinone oxidoreductase complex assembly factor 4",1.29726174843425,1.6538175389331e-29,1.62790883419184,2.89519744956471e-24
"2001","ENSG00000130935","NOL11",25926,"nucleolar protein 11",0.481458735873154,1.69975547948584e-29,0.499556093982627,8.35850914738625e-12
"2002","ENSG00000072042","RDH11",51109,"retinol dehydrogenase 11",-0.469084315970502,1.98325150837764e-29,-0.858770654651558,1.50855641261257e-22
"2003","ENSG00000123106","CCDC91",55297,"coiled-coil domain containing 91",0.823571712237689,2.0316509845776e-29,0.83713086623181,3.42257512759728e-17
"2004","ENSG00000099910","KLHL22",84861,"kelch like family member 22",-0.959396863547017,2.05036266145767e-29,-0.828408541343166,1.57012601560676e-13
"2005","ENSG00000101457","DNTTIP1",116092,"deoxynucleotidyltransferase terminal interacting protein 1",-0.631116649388704,2.20098546509259e-29,-1.0215579595474,1.22273580997658e-17
"2006","ENSG00000196628","TCF4",6925,"transcription factor 4",-1.01050788482835,2.43636972344277e-29,-0.742689339675866,2.50572907946134e-13
"2007","ENSG00000134574","DDB2",1643,"damage specific DNA binding protein 2",-1.07642486276109,2.52826379294988e-29,-2.40741914712559,1.68974827328171e-46
"2008","ENSG00000154803","FLCN",201163,"folliculin",0.530083649662588,2.75074678082669e-29,0.204742157952179,0.000596938095536978
"2009","ENSG00000110218","PANX1",24145,"pannexin 1",0.845309130696719,2.82499424733724e-29,0.342836306085251,0.000448949871107878
"2010","ENSG00000237550","RPL9P8",254948,"ribosomal protein L9 pseudogene 8",-1.37214813230666,2.88070655519484e-29,-0.832461553676165,4.25620900618404e-07
"2011","ENSG00000184207","PGP",283871,"phosphoglycolate phosphatase",-0.733298492108194,2.9706426552051e-29,-0.841467424041654,1.80039231715315e-11
"2012","ENSG00000105223","PLD3",23646,"phospholipase D family member 3",-0.615384959292947,3.1071366169886e-29,-1.38310544821868,3.39126408906521e-42
"2013","ENSG00000013563","DNASE1L1",1774,"deoxyribonuclease 1 like 1",-1.44885071725749,3.26961870576552e-29,-1.88671133375064,2.07936552362203e-32
"2014","ENSG00000156232","WHAMM",123720,"WASP homolog associated with actin, golgi membranes and microtubules",0.603366426967435,3.69747483991792e-29,0.797809146362322,7.44318386879239e-14
"2015","ENSG00000161888","SPC24",147841,"SPC24 component of NDC80 kinetochore complex",-1.28833189801553,3.72027563710552e-29,-3.22699858411814,1.83535832650562e-42
"2016","ENSG00000136052","SLC41A2",84102,"solute carrier family 41 member 2",1.29825068077381,4.08018855980816e-29,0.984508911075052,1.94845952295094e-19
"2017","ENSG00000117385","P3H1",64175,"prolyl 3-hydroxylase 1",-1.31831914001174,4.85563069072296e-29,-0.569171066590963,0.00705827655565971
"2018","ENSG00000171388","APLN",8862,"apelin",-2.56533331766629,5.31787203372193e-29,-3.71129532940749,1.86362729572075e-30
"2019","ENSG00000196961","AP2A1",160,"adaptor related protein complex 2 subunit alpha 1",-0.474141795546644,5.70181725360186e-29,-0.586842266695834,6.95080532005494e-18
"2020","ENSG00000171425","ZNF581",51545,"zinc finger protein 581",-0.717485167763844,6.27424792666665e-29,-0.700257444337092,6.12330281355789e-08
"2021","ENSG00000170185","USP38",84640,"ubiquitin specific peptidase 38",0.565837735306728,6.86853989876525e-29,0.743159354479714,8.6273437638897e-08
"2022","ENSG00000010818","HIVEP2",3097,"HIVEP zinc finger 2",0.743777176904283,7.38692152067537e-29,0.284217205050611,0.000455106517697545
"2023","ENSG00000137563","GGH",8836,"gamma-glutamyl hydrolase",-1.26627249530178,7.59871200011122e-29,-1.82650815175558,7.62665303860044e-33
"2024","ENSG00000156411","ATP5MJ",9556,"ATP synthase membrane subunit j",-0.615083549640136,7.60295661409126e-29,-0.553092856700281,9.54628123365606e-07
"2025","ENSG00000145569","OTULINL",54491,"OTU deubiquitinase with linear linkage specificity like",-1.44990016822539,7.70262842228551e-29,-3.08687875369133,4.35070340888787e-17
"2026","ENSG00000154710","RABGEF1",27342,"RAB guanine nucleotide exchange factor 1",0.725935415946649,8.16450740351119e-29,0.838527920504043,2.39245488267915e-14
"2027","ENSG00000178567","EPM2AIP1",9852,"EPM2A interacting protein 1",-1.66478276301279,8.58149062877491e-29,-1.43160913554914,1.16820044356649e-07
"2028","ENSG00000100209","HSCB",150274,"HscB mitochondrial iron-sulfur cluster cochaperone",1.18758831307739,9.06272302120075e-29,1.77512489178964,1.39473422514128e-26
"2029","ENSG00000149577","SIDT2",51092,"SID1 transmembrane family member 2",-0.899956764883432,1.0000114289874e-28,-1.97545546053054,1.34102244757316e-58
"2030","ENSG00000118263","KLF7",8609,"KLF transcription factor 7",1.41483949753258,1.0679242867356e-28,0.987327543968425,0.000546888284037668
"2031","ENSG00000160957","RECQL4",9401,"RecQ like helicase 4",-0.848374025047289,1.17943631727322e-28,-2.85381599009804,2.12375033653762e-30
"2032","ENSG00000141452","RMC1",29919,"regulator of MON1-CCZ1",0.80721748263114,1.20567218562233e-28,0.972085195106434,6.92136261175414e-12
"2033","ENSG00000162636","EEIG2",284611,"EEIG family member 2",-1.75006971596705,1.47269966846748e-28,-1.95964487271053,8.44506900877194e-51
"2034","ENSG00000107951","MTPAP",55149,"mitochondrial poly(A) polymerase",0.572991558549846,1.55445085478978e-28,0.590326298522569,9.45101010161029e-09
"2035","ENSG00000136040","PLXNC1",10154,"plexin C1",1.33342262207122,1.62597913843186e-28,1.82944658914536,3.01376935362389e-06
"2036","ENSG00000091073","DTX2",113878,"deltex E3 ubiquitin ligase 2",0.856247342948448,1.64221209093399e-28,0.88354871334809,7.84732948763657e-16
"2037","ENSG00000108671","PSMD11",5717,"proteasome 26S subunit, non-ATPase 11",0.514866555158343,1.6628691427184e-28,0.482358803835241,1.18664634982729e-09
"2038","ENSG00000132334","PTPRE",5791,"protein tyrosine phosphatase receptor type E",1.90180975459989,1.82026015576056e-28,0.843896621316187,2.59805193180048e-15
"2039","ENSG00000146729","NIPSNAP2",2631,"nipsnap homolog 2",-0.778371495191437,1.8902044669004e-28,-0.687493712508231,5.27629084026093e-11
"2040","ENSG00000165392","WRN",7486,"WRN RecQ like helicase",0.716424279222069,2.14285148771333e-28,0.856169457731376,1.03774624522841e-07
"2041","ENSG00000165046","LETM2",137994,"leucine zipper and EF-hand containing transmembrane protein 2",2.05451033826403,2.27735777704598e-28,3.38865680066332,7.42796758558677e-129
"2042","ENSG00000171490","RSL1D1",26156,"ribosomal L1 domain containing 1",0.414652914226249,2.39195532825996e-28,0.642401572918226,5.03396239533148e-35
"2043","ENSG00000198408","OGA",10724,"O-GlcNAcase",0.468028027954013,2.40121574014115e-28,0.486726062406138,3.93067803443522e-06
"2044","ENSG00000106211","HSPB1",3315,"heat shock protein family B (small) member 1",-0.475703842957973,2.57070927309747e-28,-1.30372823229357,3.98388274132789e-39
"2045","ENSG00000177565","TBL1XR1",79718,"TBL1X/Y related 1",-0.628009483070731,2.7366344446253e-28,-0.850673485736198,1.17970491318845e-40
"2046","ENSG00000103034","NDRG4",65009,"NDRG family member 4",-2.97539275027853,3.12963222600515e-28,-2.14088341971576,5.96056315841889e-18
"2047","ENSG00000121897","LIAS",11019,"lipoic acid synthetase",1.03791589012645,3.39540248867322e-28,0.887613708770882,1.57263968078618e-19
"2048","ENSG00000164039","BDH2",56898,"3-hydroxybutyrate dehydrogenase 2",-1.34741710745454,3.39633951746791e-28,-1.48466114541005,4.36999119260648e-11
"2049","ENSG00000105516","DBP",1628,"D-box binding PAR bZIP transcription factor",-2.33182206895654,3.40283914808865e-28,-1.80365358268508,1.90444569534368e-07
"2050","ENSG00000001629","ANKIB1",54467,"ankyrin repeat and IBR domain containing 1",0.520303650833959,3.44342134998607e-28,0.791960391594366,2.13086496900955e-10
"2051","ENSG00000168209","DDIT4",54541,"DNA damage inducible transcript 4",0.511867393545379,3.54179127607475e-28,0.228899438001136,9.38163205918044e-05
"2052","ENSG00000083845","RPS5",6193,"ribosomal protein S5",-0.712356745915932,3.57642180807845e-28,-0.450420995332879,9.04952704360837e-06
"2053","ENSG00000145414","NAF1",92345,"nuclear assembly factor 1 ribonucleoprotein",0.778420137940129,3.68682287100453e-28,0.735461281497237,2.2546698011891e-06
"2054","ENSG00000081692","JMJD4",65094,"jumonji domain containing 4",1.52105155111368,3.74090976650355e-28,1.27098359288784,2.72113237418577e-30
"2055","ENSG00000146574","CCZ1B",221960,"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated",0.666829177743468,4.04611635257961e-28,0.749349231353769,1.28985462419847e-28
"2056","ENSG00000105372","RPS19",6223,"ribosomal protein S19",-0.48542989033213,4.09944344251578e-28,-0.418045645782331,1.49910268337586e-05
"2057","ENSG00000167283","ATP5MG",10632,"ATP synthase membrane subunit g",-0.508357483605488,4.13015832033667e-28,-0.613949467745037,7.48706631553409e-08
"2058","ENSG00000181817","LSM10",84967,"LSM10, U7 small nuclear RNA associated",0.737751032489,4.70419799018442e-28,0.379303455186419,3.38270647632216e-05
"2059","ENSG00000158985","CDC42SE2",56990,"CDC42 small effector 2",0.639360111219498,4.97523667570105e-28,1.44117769326215,1.04719177883538e-71
"2060","ENSG00000173511","VEGFB",7423,"vascular endothelial growth factor B",-0.676199047148673,4.98377422015745e-28,-0.671797619848511,3.18453677762424e-09
"2061","ENSG00000182325","FBXL6",26233,"F-box and leucine rich repeat protein 6",1.26064616796709,5.1950136622961e-28,1.03680952835834,0.000600711797076357
"2062","ENSG00000213516","RBMXL1",494115,"RBMX like 1",0.848308670590464,5.57163481352115e-28,0.596513467353707,1.75174473978088e-15
"2063","ENSG00000187244","BCAM",4059,"basal cell adhesion molecule (Lutheran blood group)",-1.56223006341178,5.63564508098453e-28,-0.851263255607061,0.000108598955594302
"2064","ENSG00000139880","CDH24",64403,"cadherin 24",-1.95340061513118,5.91896384107452e-28,-2.44952971569828,6.84740578755853e-63
"2065","ENSG00000177733","HNRNPA0",10949,"heterogeneous nuclear ribonucleoprotein A0",-0.44218050083178,6.18267837646928e-28,-0.557452049682637,3.69047118777444e-17
"2066","ENSG00000175595","ERCC4",2072,"ERCC excision repair 4, endonuclease catalytic subunit",0.839535710987137,7.12501756889028e-28,0.696465210759934,8.00791302484898e-09
"2067","ENSG00000122591","HYCC1",84668,"hyccin PI4KA lipid kinase complex subunit 1",0.404898778475186,7.37402487707313e-28,0.766229950836983,1.4898630826445e-22
"2068","ENSG00000138382","METTL5",29081,"methyltransferase 5, N6-adenosine",0.648499549622401,7.77811760835569e-28,0.520803333286729,9.98527298167839e-08
"2069","ENSG00000132467","UTP3",57050,"UTP3 small subunit processome component",0.470689259067295,8.10352855672363e-28,0.633333337066496,5.76275516928571e-08
"2070","ENSG00000111300","NAA25",80018,"N-alpha-acetyltransferase 25, NatB auxiliary subunit",0.5938591003329,9.14114350450211e-28,0.531272584281005,4.82566395078159e-07
"2071","ENSG00000137269","LRRC1",55227,"leucine rich repeat containing 1",-0.906805191993149,9.26410089297991e-28,-1.07701021865372,1.38033035847586e-09
"2072","ENSG00000198899","ATP6",4508,"ATP synthase F0 subunit 6",-1.36354202830665,9.79368488132114e-28,-1.59349849637112,8.82212596031443e-07
"2073","ENSG00000179222","MAGED1",9500,"MAGE family member D1",-1.73446446665866,1.00081686576841e-27,-1.19585609695912,4.65080375982982e-10
"2074","ENSG00000182004","SNRPE",6635,"small nuclear ribonucleoprotein polypeptide E",-0.670736825500487,1.00828021941803e-27,-0.725462614174355,1.69289073961234e-17
"2075","ENSG00000196449","YRDC",79693,"yrdC N6-threonylcarbamoyltransferase domain containing",1.23971194511715,1.12481209647948e-27,2.36558069738749,5.59555245000512e-83
"2076","ENSG00000109103","UNC119",9094,"unc-119 lipid binding chaperone",-1.2061352103631,1.13186416145652e-27,-0.900119741002189,5.13536628615761e-27
"2077","ENSG00000083123","BCKDHB",594,"branched chain keto acid dehydrogenase E1 subunit beta",-1.54870568544913,1.22573339456104e-27,-2.13152794340994,8.40374098795935e-33
"2078","ENSG00000198840","ND3",4537,"NADH dehydrogenase subunit 3",-1.13938660707845,1.34754930459633e-27,-1.37019341693698,1.04947428706535e-06
"2079","ENSG00000150457","LATS2",26524,"large tumor suppressor kinase 2",0.504348482448078,1.47193299192159e-27,1.06958839625091,6.10270222831661e-26
"2080","ENSG00000137409","MTCH1",23787,"mitochondrial carrier 1",-0.39902075094137,1.56339939421415e-27,-0.457310230274243,1.69743107971216e-09
"2081","ENSG00000167034","NKX3-1",4824,"NK3 homeobox 1",1.35748739184564,1.60631587411179e-27,1.58200584972209,1.8493814879869e-26
"2082","ENSG00000084090","STARD7",56910,"StAR related lipid transfer domain containing 7",-0.398131405921297,1.61307550894101e-27,-0.339602478875995,1.1266945897353e-07
"2083","ENSG00000169020","ATP5ME",521,"ATP synthase membrane subunit e",-0.678127542343436,1.73483879853591e-27,-0.609872375918922,2.08247083142887e-10
"2084","ENSG00000170088","TMEM192",201931,"transmembrane protein 192",1.17040903048463,2.22469593674761e-27,0.747645433049148,0.000111284165499185
"2085","ENSG00000126001","CEP250",11190,"centrosomal protein 250",-0.645535743577313,2.24990462631824e-27,-1.495068086188,2.32221520734588e-46
"2086","ENSG00000136518","ACTL6A",86,"actin like 6A",-0.481052512341025,2.30215870415809e-27,-0.476845447501638,3.62835646384281e-09
"2087","ENSG00000165487","MICU2",221154,"mitochondrial calcium uptake 2",-0.783161865379926,2.39182409955343e-27,-0.392571959585284,0.000842927604565164
"2088","ENSG00000142173","COL6A2",1292,"collagen type VI alpha 2 chain",0.366790562112913,2.66883034028443e-27,0.639911040081289,8.8541608960946e-32
"2089","ENSG00000124496","TRERF1",55809,"transcriptional regulating factor 1",-0.782222418287638,2.81655593106786e-27,-1.27090299006251,6.51010108467911e-20
"2090","ENSG00000166900","STX3",6809,"syntaxin 3",0.865115860185614,3.11535574450972e-27,0.649657844117196,7.21976892522795e-12
"2091","ENSG00000086589","RBM22",55696,"RNA binding motif protein 22",0.501668437359264,3.24848108747758e-27,0.419446098718618,7.2769922847413e-06
"2092","ENSG00000204843","DCTN1",1639,"dynactin subunit 1",-0.461921619340811,3.34480089232354e-27,-0.368736593803155,1.85665491148743e-10
"2093","ENSG00000165006","UBAP1",51271,"ubiquitin associated protein 1",0.430012638988765,3.37872693763125e-27,0.944847523346265,3.60102541538242e-30
"2094","ENSG00000109016","DHRS7B",25979,"dehydrogenase/reductase 7B",0.891316689948063,3.38374609649958e-27,0.554215168266654,0.0052305203246292
"2095","ENSG00000241468","ATP5MF",9551,"ATP synthase membrane subunit f",-0.93990130988824,3.47840547489188e-27,-0.749141940487749,1.36585420518956e-13
"2096","ENSG00000122778","KIAA1549",57670,"KIAA1549",-1.3117232684697,4.43679488573701e-27,-0.290553609245473,0.000617818616177165
"2097","ENSG00000058272","PPP1R12A",4659,"protein phosphatase 1 regulatory subunit 12A",0.508980155168024,4.44280849175585e-27,0.603911440973754,9.9104935255768e-14
"2098","ENSG00000135441","BLOC1S1",2647,"biogenesis of lysosomal organelles complex 1 subunit 1",-0.784277178910006,5.48555530459787e-27,-1.71019400958955,8.81272613351957e-19
"2099","ENSG00000172493","AFF1",4299,"ALF transcription elongation factor 1",0.698419579396605,5.71004653916751e-27,0.866184427868509,1.54668907242937e-07
"2100","ENSG00000121578","B4GALT4",8702,"beta-1,4-galactosyltransferase 4",0.779661188803127,6.41204325006939e-27,0.955476852962383,5.66465061632042e-18
"2101","ENSG00000160445","ZER1",10444,"zyg-11 related cell cycle regulator",-0.558871879578729,6.65638053290343e-27,-0.583091160452964,1.44689934320044e-06
"2102","ENSG00000149289","ZC3H12C",85463,"zinc finger CCCH-type containing 12C",1.71524932811709,7.43921081150896e-27,1.56599514456761,2.2328523201028e-17
"2103","ENSG00000112245","PTP4A1",7803,"protein tyrosine phosphatase 4A1",1.06742873580628,8.6011819039462e-27,1.56924918765827,2.12552850999697e-47
"2104","ENSG00000130731","METTL26",84326,"methyltransferase like 26",-0.728629184300367,8.83782215628954e-27,-0.864543603009656,1.63350771558622e-07
"2105","ENSG00000115520","COQ10B",80219,"coenzyme Q10B",0.756176755164496,9.3257644386235e-27,1.64620728589363,5.68086687002434e-52
"2106","ENSG00000136854","STXBP1",6812,"syntaxin binding protein 1",-0.609929044280603,1.00381917844024e-26,-0.267093334306392,0.000124392117360815
"2107","ENSG00000173540","GMPPB",29925,"GDP-mannose pyrophosphorylase B",0.849104178344255,1.01655810826715e-26,0.810021302949291,1.88804913572874e-12
"2108","ENSG00000105771","SMG9",56006,"SMG9 nonsense mediated mRNA decay factor",0.662937191896886,1.12790188068063e-26,0.53306937316562,5.76891465223034e-05
"2109","ENSG00000069345","DNAJA2",10294,"DnaJ heat shock protein family (Hsp40) member A2",0.712057150001429,1.13092229024506e-26,0.868039101240974,1.37754286947045e-13
"2110","ENSG00000176095","IP6K1",9807,"inositol hexakisphosphate kinase 1",0.480305024740901,1.13092229024506e-26,0.344605487478143,0.00298040644110701
"2111","ENSG00000092871","RFFL",117584,"ring finger and FYVE like domain containing E3 ubiquitin protein ligase",1.79816121735077,1.20287872096787e-26,0.354756767054975,0.00105826346650968
"2112","ENSG00000121931","LRIF1",55791,"ligand dependent nuclear receptor interacting factor 1",0.725537358772242,1.21201400364949e-26,0.905238152736555,1.89314971624726e-29
"2113","ENSG00000122707","RECK",8434,"reversion inducing cysteine rich protein with kazal motifs",-1.02015321682622,1.22262339204988e-26,-1.22871709466111,4.87118949060633e-12
"2114","ENSG00000109065","NAT9",26151,"N-acetyltransferase 9 (putative)",0.851754476167281,1.25130678691756e-26,0.508545246844467,0.00103079935734278
"2115","ENSG00000228253","ATP8",4509,"ATP synthase F0 subunit 8",-1.46456637332423,1.25423974070863e-26,-1.73445977369896,1.11195852578953e-06
"2116","ENSG00000062485","CS",1431,"citrate synthase",-0.31480082988429,1.30808847135156e-26,-0.427471213773315,4.67479650904224e-12
"2117","ENSG00000113441","LNPEP",4012,"leucyl and cystinyl aminopeptidase",3.89965432233833,1.31363687978035e-26,2.15114075025205,1.85629112293638e-06
"2118","ENSG00000147140","NONO",4841,"non-POU domain containing octamer binding",-0.939236956351715,1.37636124465576e-26,-0.32578269768112,0.0122268361419997
"2119","ENSG00000179820","MYADM",91663,"myeloid associated differentiation marker",-0.758970864833852,1.48532099057949e-26,-0.346748513777659,3.52265802267468e-06
"2120","ENSG00000088812","ATRN",8455,"attractin",-0.823653867989875,1.53180788173419e-26,-0.991505199804435,3.15535874629989e-11
