gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D1_1_S12_L001,OS_17_D1_2_S13_L001,OS_17_D1_3_S14_L001,OS_17_D3_1_S18_L001,OS_17_D3_2_S19_L001,OS_17_D3_3_S20_L001
ENSG00000256061,DNAAF4,161582,dynein axonemal assembly factor 4,52.4672797468041,-0.2827305373444702,0.4076663698475091,-0.6935341206836066,0.48797442072535707,0.9863404896173171,44,49,48,50,65,59
ENSG00000264364,DYNLL2,140735,dynein light chain LC8-type 2,3519.079296357627,0.05374070490331727,0.07858171191336441,0.6838831019940859,0.4940489852594317,0.9863404896173171,3450,3918,3337,3855,3747,2943
ENSG00000267041,ZNF850,342892,zinc finger protein 850,317.40604538353756,0.15832544371765933,0.23008172488603812,0.6881269852965488,0.49137281834898705,0.9863404896173171,411,323,262,295,335,281
ENSG00000273899,NOL12,79159,nucleolar protein 12,582.2469199864267,0.11452159780349946,0.1627218647732558,0.7037873979816983,0.4815651828497254,0.9863404896173171,553,597,651,569,662,474
ENSG00000274180,NATD1,256302,N-acetyltransferase domain containing 1,223.22339612332007,-0.1535129980003982,0.228718665285779,-0.6711870140051186,0.5021014002917161,0.9863404896173171,210,258,166,271,253,195
ENSG00000154889,MPPE1,65258,metallophosphoesterase 1,52.92151361333423,-0.4708612589537718,0.7090267838779003,-0.6640951648941623,0.5066294045699201,0.986514869237705,77,32,22,80,20,84
ENSG00000104177,MYEF2,50804,myelin expression factor 2,232.09463094718387,0.16161245284469342,0.24347347388414198,0.6637784817642906,0.5068320999529772,0.9866898807169142,295,224,209,235,252,182
ENSG00000104886,PLEKHJ1,55111,pleckstrin homology domain containing J1,853.3959900748607,-0.0835869597381203,0.12606785994806508,-0.6630314798121805,0.5073103928731276,0.9866898807169142,727,896,850,913,979,782
ENSG00000111752,PHC1,1911,polyhomeotic homolog 1,3875.2869164595604,0.054986261783047094,0.08291910977481928,0.6631313569618812,0.5072464294701593,0.9866898807169142,3636,4231,3915,4299,3642,3619
ENSG00000154310,TNIK,23043,TRAF2 and NCK interacting kinase,2182.2916279675032,0.0681588472033128,0.10279685629213649,0.663044081908628,0.50730232199506,0.9866898807169142,2279,2112,2247,2313,2301,1880
ENSG00000182718,ANXA2,302,annexin A2,50058.365184259565,-0.056550103681601745,0.08528671633671134,-0.6630587518265136,0.5072929268877826,0.9866898807169142,41404,54181,50976,56088,53718,45714
ENSG00000206535,LNP1,348801,leukemia NUP98 fusion partner 1,362.4229417408138,0.13291918955050408,0.2004855545743109,0.6629863674354501,0.5073392851657527,0.9866898807169142,346,356,424,336,411,305
ENSG00000080200,CRYBG3,131544,crystallin beta-gamma domain containing 3,1354.179879394241,0.09144122168133638,0.13801227344427988,0.6625586217754338,0.5076132784839429,0.9868667015711478,1522,1509,1140,1278,1443,1257
ENSG00000168556,ING2,3622,inhibitor of growth family member 2,171.12602391931142,-0.18036340794472475,0.2723324451309278,-0.6622912956919709,0.5077845541656929,0.9868667015711478,114,187,179,199,201,155
ENSG00000170035,UBE2E3,10477,ubiquitin conjugating enzyme E2 E3,268.99571570291147,0.13622417758204594,0.20567344261106882,0.6623323646098911,0.5077582393596668,0.9868667015711478,264,324,255,285,301,199
ENSG00000182446,NPLOC4,55666,"NPL4 homolog, ubiquitin recognition factor",190.6839415590307,0.31080757967287126,0.46899939220424863,0.6627035873375182,0.5075204118084381,0.9868667015711478,362,164,99,191,229,105
ENSG00000042753,AP2S1,1175,adaptor related protein complex 2 subunit sigma 1,714.5374593719949,-0.11162565978057772,0.16887912157518672,-0.6609796328842273,0.5086253751639811,0.9870329792047378,742,592,702,848,809,612
ENSG00000120327,PCDHB14,56122,protocadherin beta 14,61.30772214306489,-0.27070102441863175,0.4091748275420032,-0.6615779031295452,0.5082417728399102,0.9870329792047378,42,52,71,78,63,63
ENSG00000143819,EPHX1,2052,epoxide hydrolase 1,310.6975516584549,0.1525558565229458,0.23081770120893172,0.6609365560956487,0.5086530012411041,0.9870329792047378,274,324,375,362,245,288
ENSG00000147853,AK3,50808,adenylate kinase 3,1314.6455076077832,0.06444222880120337,0.0974617293201243,0.6612054726582517,0.5084805521001545,0.9870329792047378,1231,1456,1324,1328,1364,1213
ENSG00000163602,RYBP,23429,RING1 and YY1 binding protein,2409.194490589539,-0.06723778441504523,0.10163503224658922,-0.6615611067246123,0.5082525403837976,0.9870329792047378,2056,2512,2450,2514,2577,2389
ENSG00000178761,FAM219B,57184,family with sequence similarity 219 member B,233.58163488234305,-0.22325248264351463,0.33739056718862676,-0.6617033917213805,0.5081613306067322,0.9870329792047378,161,303,186,311,160,289
ENSG00000182004,SNRPE,6635,small nuclear ribonucleoprotein polypeptide E,1510.022096086473,0.07228447994845653,0.10923328082786651,0.6617441076622504,0.5081352318110663,0.9870329792047378,1488,1684,1450,1638,1665,1199
ENSG00000198231,DDX42,11325,DEAD-box helicase 42,6121.072638302199,0.0751630718058469,0.11364980464957733,0.6613568060024504,0.5083835194758133,0.9870329792047378,7152,5940,5575,6328,6502,5327
ENSG00000213931,HBE1,3046,hemoglobin subunit epsilon 1,140.48760994854825,0.20990058673155718,0.3175914264084668,0.6609138952686833,0.508667534435763,0.9870329792047378,163,137,147,99,143,149
ENSG00000006025,OSBPL7,114881,oxysterol binding protein like 7,65.46321882579544,0.49705939462551324,0.7544512276825028,0.6588356892895026,0.5100012866536711,0.9870700127803167,163,21,39,72,29,63
ENSG00000089248,ERP29,10961,endoplasmic reticulum protein 29,4440.662331028354,-0.09137714315921004,0.13851568270948061,-0.6596880683240917,0.509454025114459,0.9870700127803167,3460,4689,4684,4432,4482,4912
ENSG00000091136,LAMB1,3912,laminin subunit beta 1,427.6917497994707,0.24549375279917407,0.37277695706953967,0.6585539909146757,0.5101822159098452,0.9870700127803167,762,364,247,366,364,447
ENSG00000103995,CEP152,22995,centrosomal protein 152,270.75035116606824,0.16744418834352687,0.25343491409428553,0.660698976468698,0.5088053803304113,0.9870700127803167,363,244,242,297,238,241
ENSG00000105612,DNASE2,1777,"deoxyribonuclease 2, lysosomal",1943.209128947632,0.07949906452664829,0.12068625042227561,0.6587251178032687,0.5100723005146504,0.9870700127803167,1668,2098,2186,2090,2017,1656
ENSG00000115355,CCDC88A,55704,coiled-coil domain containing 88A,2470.7563192799016,0.30102153624895356,0.45725297606559046,0.6583260295844934,0.5103286555063209,0.9870700127803167,2544,3628,2040,1186,2721,2691
ENSG00000118007,STAG1,10274,stromal antigen 1,956.2608324888555,0.0841528522441659,0.12748025111642441,0.6601246193601491,0.5091738609477339,0.9870700127803167,990,960,978,1072,1003,764
ENSG00000137218,FRS3,10817,fibroblast growth factor receptor substrate 3,145.2362306831624,0.2529539718685355,0.38411670626449573,0.6585341583512279,0.5101949552353242,0.9870700127803167,206,124,137,177,83,142
ENSG00000139233,LLPH,84298,"LLP homolog, long-term synaptic facilitation factor",1633.2131147129394,-0.0632988751715033,0.0961329726108476,-0.6584512415707895,0.5102482181225391,0.9870700127803167,1418,1717,1631,1796,1759,1525
ENSG00000163743,RCHY1,25898,ring finger and CHY zinc finger domain containing 1,1015.9116918470272,0.07452507745706853,0.11312820316883573,0.658766561914231,0.510045682681713,0.9870700127803167,1029,1047,1027,1147,962,906
ENSG00000165678,GHITM,27069,growth hormone inducible transmembrane protein,6410.171239641373,0.0687116484166984,0.10428731539812394,0.6588687047354416,0.5099800836882702,0.9870700127803167,5554,6832,7169,6550,6396,6048
ENSG00000166598,HSP90B1,7184,heat shock protein 90 beta family member 1,1380.666251750639,-0.1384530656567887,0.21009059319913054,-0.6590160156554867,0.509885484245538,0.9870700127803167,1630,1240,1038,1473,1903,1059
ENSG00000167272,POP5,51367,"POP5 homolog, ribonuclease P/MRP subunit",100.9826036135554,0.23706002058295653,0.3592437172861449,0.6598863367014249,0.5093267729551749,0.9870700127803167,118,136,74,116,74,92
ENSG00000168453,HR,55806,HR lysine demethylase and nuclear receptor corepressor,55.1168797618138,0.39631650507984884,0.6006877913631803,0.6597712002444094,0.5094006675477336,0.9870700127803167,40,42,102,29,46,66
ENSG00000177646,ACAD9,28976,acyl-CoA dehydrogenase family member 9,211.95031726989006,0.23659988910489593,0.3594314723859756,0.658261469242802,0.5103701322813846,0.9870700127803167,298,231,154,205,130,248
ENSG00000179476,C14orf28,122525,chromosome 14 open reading frame 28,406.19806529296733,0.12027325728393114,0.18242923589876514,0.6592871843780236,0.5097113703861942,0.9870700127803167,370,447,445,489,382,321
ENSG00000204397,CARD16,114769,caspase recruitment domain family member 16,86.1244231730504,0.23280986075915497,0.35265782632977544,0.6601579303714391,0.5091524863454587,0.9870700127803167,108,100,70,93,91,59
ENSG00000221955,SLC12A8,84561,solute carrier family 12 member 8,946.9776969254611,0.08821666729100905,0.13361619581407094,0.6602243594314265,0.5091098623620998,0.9870700127803167,1066,982,859,1058,963,783
ENSG00000111271,ACAD10,80724,acyl-CoA dehydrogenase family member 10,366.32766841911194,0.13889773155165822,0.21119871617321107,0.6576637115433202,0.5107542452662621,0.9876414324364103,459,328,351,387,369,307
ENSG00000085999,RAD54L,8438,RAD54 like,256.1884477140369,0.12626214077946823,0.19258829263346516,0.6556065223537283,0.5120773278286745,0.9882237157606476,258,291,249,239,257,246
ENSG00000102908,NFAT5,10725,nuclear factor of activated T cells 5,3055.3998513655074,0.12786854439053658,0.19540992024203752,0.6543605577043211,0.5128795392728713,0.9882237157606476,4211,3161,2131,3178,2965,2737
ENSG00000108010,GLRX3,10539,glutaredoxin 3,104.24520310631706,0.26498914038035876,0.4050853367701363,0.6541563377563714,0.5130110882428278,0.9882237157606476,69,147,126,131,103,59
ENSG00000108559,NUP88,4927,nucleoporin 88,2088.446613763521,0.06772177991096882,0.10360033148870255,0.6536830426875012,0.5133160304212304,0.9882237157606476,1843,2271,2260,2195,2094,1912
ENSG00000114391,RPL24,6152,ribosomal protein L24,18043.096648959196,0.06915721010900129,0.10534906698057928,0.6564577370367236,0.5115296518015426,0.9882237157606476,14864,20228,20058,19309,18221,16087
ENSG00000132522,GPS2,2874,G protein pathway suppressor 2,2950.645444289802,-0.07012251748606098,0.10705590840323762,-0.6550083833013397,0.5124623565629489,0.9882237157606476,2576,2919,3076,3041,3114,3003
ENSG00000138430,OLA1,29789,Obg like ATPase 1,6887.318793871489,-0.058800083285991296,0.08982513764283481,-0.6546061028015766,0.5127213938421884,0.9882237157606476,5778,7317,7040,7526,7122,6703
ENSG00000138660,AP1AR,55435,adaptor related protein complex 1 associated regulatory protein,308.08757726196126,-0.1452785764294985,0.2217528518121613,-0.6551373533295466,0.5123793243655168,0.9882237157606476,338,290,243,375,281,326
ENSG00000143226,FCGR2A,2212,Fc gamma receptor IIa,137.64655808857086,0.18190223140265252,0.2775352755632679,0.6554202201268842,0.5121972364528037,0.9882237157606476,125,141,169,156,127,111
ENSG00000143324,XPR1,9213,xenotropic and polytropic retrovirus receptor 1,2515.7245636031885,-0.04861462277628056,0.07437841330284703,-0.6536119905964666,0.513361817155015,0.9882237157606476,2430,2695,2260,2780,2666,2341
ENSG00000147679,UTP23,84294,UTP23 small subunit processome component,916.7486798335151,0.09329126998007936,0.14265791529744828,0.6539508851335925,0.5131434489789158,0.9882237157606476,981,1064,784,941,845,902
ENSG00000149930,TAOK2,9344,TAO kinase 2,860.4098265181733,-0.1379661177078144,0.2110169305779235,-0.6538153944802396,0.5132307471685775,0.9882237157606476,1071,703,655,1068,867,814
ENSG00000151893,CACUL1,143384,CDK2 associated cullin domain 1,6365.058801833053,0.04344112498751917,0.06627512412445823,0.6554665202277248,0.5121674352194423,0.9882237157606476,6328,7112,5859,7015,6348,5730
ENSG00000158711,ELK4,2005,ETS transcription factor ELK4,4757.487195839834,0.09299249977075964,0.14177007482303589,0.6559388494845424,0.5118634704037095,0.9882237157606476,5867,5019,3751,4873,4895,4238
ENSG00000163428,LRRC58,116064,leucine rich repeat containing 58,3335.157646347027,0.06906457748075376,0.1056578273247135,0.6536626696714164,0.5133291587950741,0.9882237157606476,3763,3388,3015,3549,3518,2858
ENSG00000164104,HMGB2,3148,high mobility group box 2,914.2490180195922,-0.08061468295588085,0.12298614455206797,-0.655477763365055,0.5121601986684513,0.9882237157606476,943,918,788,975,1027,857
ENSG00000164951,PDP1,54704,pyruvate dehydrogenase phosphatase catalytic subunit 1,1874.3285310194117,-0.06046903025377895,0.0924147785436628,-0.6543220814537732,0.5129043225359167,0.9882237157606476,1892,1893,1684,1992,2069,1759
ENSG00000166133,RPUSD2,27079,RNA pseudouridine synthase domain containing 2,115.48934319608162,0.3082656802021979,0.469545835920674,0.6565188244034964,0.5114903596301599,0.9882237157606476,124,141,117,200,69,54
ENSG00000172893,DHCR7,1717,7-dehydrocholesterol reductase,2263.7995434574077,0.08442377921494962,0.1291604932197896,0.6536346920825667,0.5133471878413589,0.9882237157606476,1843,2594,2522,2324,2225,2123
ENSG00000175274,TP53I11,9537,tumor protein p53 inducible protein 11,188.78618247473977,-0.16539289445935995,0.2528856718750784,-0.6540224016371378,0.5130973731900731,0.9882237157606476,184,189,158,254,163,191
ENSG00000183856,IQGAP3,128239,IQ motif containing GTPase activating protein 3,1602.3945695908335,-0.10328213300652447,0.15764342357913377,-0.6551629662792686,0.5123628353265768,0.9882237157606476,1869,1429,1292,1736,1838,1480
ENSG00000189298,ZKSCAN3,80317,zinc finger with KRAB and SCAN domains 3,201.66731849572622,0.1576483973540554,0.24117832383851892,0.6536590637374566,0.5133314824775321,0.9882237157606476,193,241,202,192,242,149
ENSG00000198842,STYXL2,92235,serine/threonine/tyrosine interacting like 2,76.50215873921744,0.2983005439902313,0.45554472995541706,0.6548216330357398,0.5125826006888572,0.9882237157606476,81,104,68,81,37,88
ENSG00000213638,ADAT3,113179,adenosine deaminase tRNA specific 3,58.3239793909316,-0.2749400682996917,0.41890770661043725,-0.6563261166149228,0.5116143170860799,0.9882237157606476,55,41,60,77,54,63
ENSG00000041357,PSMA4,5685,proteasome 20S subunit alpha 4,13244.036820526888,-0.052288542919374764,0.08003128183691832,-0.6533513111276212,0.5135298200272032,0.9883763294925783,11306,14105,13399,14447,13724,12803
ENSG00000107789,MINPP1,9562,multiple inositol-polyphosphate phosphatase 1,478.6744812217747,-0.09548283547674107,0.1463097984335573,-0.6526072518656504,0.5140095092050203,0.9883887748636481,469,495,417,501,543,459
ENSG00000132768,DPH2,1802,diphthamide biosynthesis 2,1633.6794743143294,0.06918089778416649,0.10591489195161437,0.6531744168305506,0.5136438412760449,0.9883887748636481,1446,1857,1694,1818,1595,1446
ENSG00000136807,CDK9,1025,cyclin dependent kinase 9,3019.5294271242537,-0.049920488270449745,0.07650466990767892,-0.6525155697121586,0.5140686320969459,0.9883887748636481,2708,3170,2974,3410,3131,2812
ENSG00000148606,POLR3A,11128,RNA polymerase III subunit A,2804.6051873257597,0.05864566021514741,0.08984956227480648,0.6527094704788724,0.5139435958573344,0.9883887748636481,2531,3306,2724,2952,2802,2598
ENSG00000163362,INAVA,55765,innate immunity activator,454.58887546653744,-0.10228606719242576,0.1566991975674491,-0.6527542500554164,0.5139147221511213,0.9883887748636481,425,416,462,509,481,441
ENSG00000203485,INF2,64423,inverted formin 2,2252.2157825526447,-0.06576970525605697,0.10076160798772099,-0.6527258404219968,0.5139330404803646,0.9883887748636481,2168,2283,2110,2720,2448,1882
ENSG00000010295,IFFO1,25900,intermediate filament family orphan 1,473.5547734340031,-0.15459092325067209,0.23780044484250973,-0.6500867706662804,0.5156361741387026,0.9883927503048165,583,407,341,569,446,499
ENSG00000033627,ATP6V0A1,535,ATPase H+ transporting V0 subunit a1,274.1390889185092,-0.27282133489495686,0.4189121168228294,-0.6512615031623477,0.514877694514072,0.9883927503048165,321,244,174,135,367,388
ENSG00000073803,MAP3K13,9175,mitogen-activated protein kinase kinase kinase 13,1047.9500840280923,-0.08916984278066158,0.1374044952579071,-0.6489587011930761,0.5163650706370391,0.9883927503048165,854,1179,1005,1065,1115,1091
ENSG00000082516,GEMIN5,25929,gem nuclear organelle associated protein 5,1433.3599165396813,0.06129497924979417,0.09423095616786938,0.650476040385276,0.5153847734190065,0.9883927503048165,1388,1543,1434,1585,1371,1313
ENSG00000090376,IRAK3,11213,interleukin 1 receptor associated kinase 3,311.0586537305937,0.13917987673369953,0.2145306100280471,0.6487646528180923,0.5164905078567511,0.9883927503048165,349,333,290,378,313,219
ENSG00000092841,MYL6,4637,myosin light chain 6,8529.51739417668,-0.046505194026435326,0.07163000953210645,-0.6492417679435109,0.5161821182707869,0.9883927503048165,7797,8577,8621,9185,8971,8182
ENSG00000100221,JOSD1,9929,Josephin domain containing 1,3900.9198898816153,0.0428863239716495,0.06614378797804474,0.6483802225824269,0.5167390588108258,0.9883927503048165,3738,4138,3926,4196,4029,3478
ENSG00000103994,ZNF106,64397,zinc finger protein 106,4068.7833111662812,-0.07208604609506056,0.11121420912892481,-0.6481729867043785,0.516873071570954,0.9883927503048165,4439,4083,3303,4425,4399,3860
ENSG00000104388,RAB2A,5862,"RAB2A, member RAS oncogene family",1109.4017380195478,0.06950185262444447,0.10719276008813683,0.6483819669098747,0.5167379308869217,0.9883927503048165,1007,1246,1139,1175,1097,1020
ENSG00000108510,MED13,9969,mediator complex subunit 13,6159.6371542549605,0.0625915304838071,0.09633522645936715,0.6497263024570491,0.5158690308190998,0.9883927503048165,6334,7315,5191,6571,6280,5496
ENSG00000117676,RPS6KA1,6195,ribosomal protein S6 kinase A1,639.7740293659075,0.09287388060159078,0.14323232081258494,0.6484142690329886,0.5167170437910311,0.9883927503048165,568,689,711,680,630,574
ENSG00000119699,TGFB3,7043,transforming growth factor beta 3,71.99504324939792,0.30455880853519723,0.4701130018275732,0.647841704762938,0.5170873383102756,0.9883927503048165,98,68,70,65,100,34
ENSG00000128602,SMO,6608,"smoothened, frizzled class receptor",697.4476931827448,-0.08578357649297652,0.13161043018514865,-0.651799225732313,0.5145307012074549,0.9883927503048165,689,727,604,769,807,615
ENSG00000130299,GTPBP3,84705,"GTP binding protein 3, mitochondrial",201.04307617046533,0.3257846022647375,0.5018290901612185,0.649194334589243,0.5162127731630289,0.9883927503048165,187,183,291,57,254,219
ENSG00000130695,CEP85,64793,centrosomal protein 85,962.8612708940922,0.069873659196955,0.10754316567987116,0.649726635395421,0.5158688157210847,0.9883927503048165,951,1034,955,955,1014,885
ENSG00000131381,RBSN,64145,"rabenosyn, RAB effector",1622.1086834988691,-0.06121910259259727,0.09429941172195255,-0.6491991993874304,0.5162096291322682,0.9883927503048165,1595,1725,1420,1717,1761,1556
ENSG00000132669,RIN2,54453,Ras and Rab interactor 2,1988.3349476242684,-0.06929977081522737,0.10665514081030855,-0.6497555606670703,0.5158501284506876,0.9883927503048165,1678,2162,1958,2378,2087,1754
ENSG00000137955,RABGGTB,5876,Rab geranylgeranyltransferase subunit beta,2558.1244148135256,0.09012103594151519,0.1386444045587183,0.650015673033147,0.5156820977503009,0.9883927503048165,3100,2551,2196,2525,2570,2421
ENSG00000140025,EFCAB11,90141,EF-hand calcium binding domain 11,95.56480756900255,-0.2303399039370453,0.3539094906898301,-0.6508440999648624,0.5151471293117754,0.9883927503048165,78,71,111,108,96,108
ENSG00000141101,NOB1,28987,NIN1 (RPN12) binding protein 1 homolog,252.71903202279645,-0.27559080530351615,0.42443469332168987,-0.649312626040772,0.5161363263600086,0.9883927503048165,165,260,258,198,163,451
ENSG00000144659,SLC25A38,54977,solute carrier family 25 member 38,1328.7563929543503,-0.06590118237994873,0.10166528350143754,-0.6482171702104867,0.5168444980121769,0.9883927503048165,1145,1428,1304,1456,1416,1262
ENSG00000161011,SQSTM1,8878,sequestosome 1,8545.63899314652,-0.054397234252951655,0.08366289352947918,-0.6501954684819073,0.5155659677995771,0.9883927503048165,7288,9197,8550,9844,9134,7591
ENSG00000162300,ZFPL1,7542,zinc finger protein like 1,1332.5892386232579,-0.08299223037506405,0.12758015076802914,-0.6505105212327545,0.5153625078405832,0.9883927503048165,1144,1408,1312,1535,1569,1092
ENSG00000164077,MON1A,84315,"MON1 homolog A, secretory trafficking associated",551.2875216519744,-0.13217892553857546,0.20287878554557193,-0.6515167427837574,0.5147129727871325,0.9883927503048165,375,588,608,586,620,545
ENSG00000164144,ARFIP1,27236,ADP ribosylation factor interacting protein 1,396.5630720760056,0.10584884813487098,0.16268042164794863,0.6506551130285058,0.5152691449250475,0.9883927503048165,380,431,415,454,394,320
ENSG00000164180,TMEM161B,153396,transmembrane protein 161B,70.12260697590548,0.3234546151668989,0.49707802648598015,0.6507119565383198,0.515232443478623,0.9883927503048165,114,75,43,81,42,66
ENSG00000164327,RICTOR,253260,RPTOR independent companion of MTOR complex 2,2165.897704920046,0.07575587716900652,0.11661058104758791,0.6496483980136512,0.5159193630080451,0.9883927503048165,2423,2277,1924,2161,2391,1870
ENSG00000165175,MID1IP1,58526,MID1 interacting protein 1,7636.142804698612,0.05144956887457997,0.07934549507263185,0.648424574419552,0.5167103802468657,0.9883927503048165,6747,8784,7702,8186,7803,6845
ENSG00000168116,KIAA1586,57691,KIAA1586,261.02265438891686,-0.13198147798116933,0.2025378680280956,-0.6516385269882526,0.5146343876487245,0.9883927503048165,225,289,231,282,259,285
ENSG00000173207,CKS1B,1163,CDC28 protein kinase regulatory subunit 1B,2306.045674783769,0.09431791443453473,0.14537539715198158,0.6487886965903233,0.5164749645661542,0.9883927503048165,1857,2516,2726,2568,2375,1875
ENSG00000174327,SLC16A13,201232,solute carrier family 16 member 13,64.1484513074273,0.22940229616627186,0.35393346060604525,0.6481509145065377,0.516887346010457,0.9883927503048165,68,78,61,66,61,53
ENSG00000174939,ASPHD1,253982,aspartate beta-hydroxylase domain containing 1,96.38316744216793,0.19920405748786932,0.3074385016429593,0.647947659201166,0.5170188040300536,0.9883927503048165,95,127,87,90,101,82
ENSG00000183207,RUVBL2,10856,RuvB like AAA ATPase 2,8066.179473131379,-0.06741442985032892,0.10373615801179983,-0.6498643399022029,0.515779854398889,0.9883927503048165,6403,8809,8323,9137,8326,7657
ENSG00000196937,FAM3C,10447,FAM3 metabolism regulating signaling molecule C,2623.2863050515175,0.052780188314050486,0.0814422898141893,0.6480685702043565,0.5169406011752915,0.9883927503048165,2693,2703,2559,2681,2720,2424
ENSG00000111775,COX6A1,1337,cytochrome c oxidase subunit 6A1,4356.186573878967,-0.07889903970088101,0.12181824121603337,-0.6476783683074268,0.5171929980926306,0.9884251155861906,3300,5044,4345,4730,4755,4128
ENSG00000057704,TMCC3,57458,transmembrane and coiled-coil domain family 3,268.09985461696283,0.15120824290986515,0.23378936591405586,0.6467712606117908,0.5177799951627695,0.98901941244940506,227,378,244,274,244,253
ENSG00000112031,MTRF1L,54516,mitochondrial translation release factor 1 like,820.4030935997182,-0.1017858941095811,0.15736044923599254,-0.6468327626399527,0.5177401857901047,0.98901941244940506,800,912,656,783,943,845
ENSG00000142684,ZNF593,51042,zinc finger protein 593,1232.3248128362864,0.09406660474034506,0.14542320701023517,0.6468472720019471,0.5177307943209619,0.98901941244940506,991,1421,1389,1333,1202,1095
ENSG00000164967,RPP25L,138716,ribonuclease P/MRP subunit p25 like,407.7203494024711,-0.1254966903045593,0.19407232562912097,-0.6466490773361879,0.5178590873265152,0.98901941244940506,333,470,366,542,424,339
ENSG00000170899,GSTA4,2941,glutathione S-transferase alpha 4,183.22338737317975,-0.16650052900647425,0.25754420586528876,-0.6464930105768488,0.5179601221707242,0.9890361445297908,152,153,207,218,204,169
ENSG00000198492,YTHDF2,51441,YTH N6-methyladenosine RNA binding protein F2,3060.4619856614718,-0.05113916256468913,0.07911854333547767,-0.6463612752303762,0.5180454132254335,0.9890361445297908,2706,3390,2890,3391,3277,2818
ENSG00000165185,KIAA1958,158405,KIAA1958,952.720045666603,0.09943045572643608,0.15387290200611298,0.6461856144266777,0.5181591547843383,0.9890459514650782,861,1210,885,1136,844,828
ENSG00000166855,CLPX,10845,caseinolytic mitochondrial matrix peptidase chaperone subunit X,1927.8172551566183,-0.055934898193177235,0.086575926097125,-0.6460791205447436,0.5182281165800414,0.9890459514650782,1894,1995,1750,2177,2110,1708
ENSG00000129474,AJUBA,84962,ajuba LIM protein,6975.952774812222,0.044568659380149804,0.06901103686567109,0.6458192979610204,0.518396388708815,0.9891976310750598,6507,7692,6947,7764,7214,5981
ENSG00000081307,UBA5,79876,ubiquitin like modifier activating enzyme 5,1130.3370416919015,-0.08180122654896835,0.12748410609221733,-0.6416582353395202,0.5210951122658005,0.9894848943392448,1162,1142,970,1126,1269,1129
ENSG00000084676,NCOA1,8648,nuclear receptor coactivator 1,2560.0608737608163,0.059524866128340695,0.0927734057853005,0.6416156184466835,0.5211227895052378,0.9894848943392448,2762,2719,2309,2732,2553,2341
ENSG00000088833,NSFL1C,55968,NSFL1 cofactor,4075.740510697152,-0.05294419482578145,0.08210453515228716,-0.6448388597241403,0.5190316163763469,0.9894848943392448,3581,4262,4090,4426,4205,3976
ENSG00000099139,PCSK5,5125,proprotein convertase subtilisin/kexin type 5,609.1266663048885,-0.09662052348692078,0.1503302535343141,-0.6427217490514401,0.5204046659973598,0.9894848943392448,541,641,575,589,682,634
ENSG00000100084,HIRA,7290,histone cell cycle regulator,2788.3239999889515,-0.04873865367487121,0.0757208338158663,-0.6436624006728603,0.5197943764865048,0.9894848943392448,2742,2940,2499,3122,2990,2529
ENSG00000119326,CTNNAL1,8727,catenin alpha like 1,4644.665169160078,-0.059994013360741914,0.09342262616364608,-0.6421786222927613,0.5207572116954037,0.9894848943392448,3887,5071,4629,4872,5051,4479
ENSG00000121864,ZNF639,51193,zinc finger protein 639,1296.652601537469,0.07531682691431822,0.1172814570748157,0.6421887039335845,0.5207506665425835,0.9894848943392448,1212,1443,1317,1406,1430,1026
ENSG00000124216,SNAI1,6615,snail family transcriptional repressor 1,206.2989379792085,0.15280362641791553,0.237690752058071,0.6428673606139442,0.5203101698776498,0.9894848943392448,194,249,207,230,227,143
ENSG00000126088,UROD,7389,uroporphyrinogen decarboxylase,1041.447576407846,-0.08174170548982147,0.12711079312452317,-0.6430744666170386,0.5201757815464534,0.9894848943392448,903,1007,1101,1167,1072,1016
ENSG00000133226,SRRM1,10250,serine and arginine repetitive matrix 1,1675.8023453509923,0.14641961752902782,0.22783872550810844,0.6426458768257856,0.5204539075626367,0.9894848943392448,2468,1598,1164,1667,1652,1513
ENSG00000134363,FST,10468,follistatin,1027.9146956242748,0.07654144371537235,0.11899251193079932,0.6432458855888797,0.5200645635921737,0.9894848943392448,1041,1171,941,1183,960,908
ENSG00000134716,CYP2J2,1573,cytochrome P450 family 2 subfamily J member 2,267.8211377891533,-0.14822413561884112,0.23059116139550567,-0.6428005944452044,0.5203534973709267,0.9894848943392448,233,230,291,356,264,241
ENSG00000134744,TUT4,23318,terminal uridylyl transferase 4,2941.8811307786254,0.1048679470465175,0.16315520873828565,0.642749611596736,0.5203865836280124,0.9894848943392448,3846,2764,2442,3032,2923,2663
ENSG00000143614,GATAD2B,57459,GATA zinc finger domain containing 2B,2383.6508729687703,-0.060521185697142245,0.09397467359057651,-0.6440159181697984,0.5195651117952429,0.9894848943392448,2433,2401,2120,2501,2529,2355
ENSG00000143845,ETNK2,55224,ethanolamine kinase 2,397.442380630736,-0.13482590472637895,0.2093953571733107,-0.6438820160410114,0.5196519444416561,0.9894848943392448,311,368,447,401,430,427
ENSG00000149548,CCDC15,80071,coiled-coil domain containing 15,560.1444292144682,0.11786554967028598,0.18338571352600797,0.6427193667601057,0.5204062120833346,0.9894848943392448,682,608,449,601,560,477
ENSG00000149646,CNBD2,140894,cyclic nucleotide binding domain containing 2,60.257923270031604,0.3281316342723471,0.50988537864282,0.6435399954902545,0.5198737713842965,0.9894848943392448,76,39,82,51,78,35
